actual,predicted,absolute_difference,predicted_category,actual_category,category_match,score_comparison,within_10_percent,within_20_percent
0.0004299999854993,0.0011734846048057,0.0007434846193064,low,low,yes,same,False,False
0.0004299999854993,0.0014393088640645,0.0010093088785652,low,low,yes,same,False,False
0.1686400026082992,0.002719156211242,0.1659208463970572,low,medium,no,higher,False,False
0.0020500000100582,0.0004636083322111,0.0015863916778471,low,low,yes,same,False,False
0.0004299999854993,0.0006973182898946,0.00026731830439530004,low,low,yes,same,False,False
0.0004299999854993,0.0038442271761596,0.0034142271906602998,low,low,yes,same,False,False
0.013209999538958,0.0016780978767201,0.0115319016622379,low,low,yes,same,False,False
0.0995799973607063,0.1811494678258896,0.08156947046518329,medium,low,no,lower,False,False
0.0003000000142492,0.0007383110350929,0.0004383110208437,low,low,yes,same,False,False
0.7681499719619751,0.156336560845375,0.6118134111166,medium,high,no,higher,False,False
0.8322799801826477,0.0026161838322877,0.82966379635036,low,high,no,higher,False,False
0.0088499998673796,0.0062841554172337,0.002565844450145899,low,low,yes,same,False,False
0.7819899916648865,0.0184892229735851,0.7635007686913013,low,high,no,higher,False,False
0.0004299999854993,0.0017511375481262,0.0013211375626269002,low,low,yes,same,False,False
0.0048400000669062,0.0834612026810646,0.0786212026141584,low,low,yes,same,False,False
0.6628000140190125,0.0261168144643306,0.6366831995546819,low,medium,no,higher,False,False
0.0004299999854993,0.0008491456974297,0.0004191457119304,low,low,yes,same,False,False
0.0377900004386901,0.0237063411623239,0.014083659276366203,low,low,yes,same,False,False
0.0003399999986868,0.0063346493989229,0.005994649400236101,low,low,yes,same,False,False
0.9100800156593324,0.9216005206108092,0.011520504951476829,high,high,yes,same,True,True
0.9442700147628784,0.9472649693489076,0.0029949545860291638,high,high,yes,same,True,True
0.000239999993937,0.0042516286484897,0.0040116286545527,low,low,yes,same,False,False
0.0005399999790824,0.0009536081342957,0.0004136081552133,low,low,yes,same,False,False
0.0009699999936856,0.0022026007063686,0.0012326007126830002,low,low,yes,same,False,False
0.0004100000078324,0.00189561676234,0.0014856167545076,low,low,yes,same,False,False
0.0015399999683722,0.0008317742613144,0.0007082257070577999,low,low,yes,same,False,False
0.0005300000193528,0.211104542016983,0.2105745419976302,medium,low,no,lower,False,False
0.0015399999683722,0.0213992372155189,0.0198592372471467,low,low,yes,same,False,False
0.0004299999854993,0.0006276200874708,0.0001976201019715,low,low,yes,same,False,False
0.0003300000098533,0.0001496493641752,0.00018035064567809998,low,low,yes,same,False,False
0.0001800000027287,0.003828244516626,0.0036482445138973,low,low,yes,same,False,False
0.0005699999746866,0.0950050950050354,0.0944350950303488,low,low,yes,same,False,False
0.0435599982738494,0.0277082249522209,0.015851773321628498,low,low,yes,same,False,False
0.0002800000074785,0.0047261524014174,0.0044461523939389,low,low,yes,same,False,False
0.0002899999963119,0.0031657970976084,0.0028757971012964996,low,low,yes,same,False,False
0.0217300001531839,0.0174709223210811,0.0042590778321028,low,low,yes,same,False,False
0.0002500000118743,0.0011338233016431,0.0008838232897688,low,low,yes,same,False,False
0.0217199996113777,0.0212332457304,0.0004867538809777,low,low,yes,same,True,True
0.0004299999854993,0.001499448553659,0.0010694485681597,low,low,yes,same,False,False
0.0377900004386901,0.0378582812845706,6.828084588049455e-05,low,low,yes,same,True,True
0.001810000045225,0.0990543439984321,0.09724434395320711,low,low,yes,same,False,False
0.0004699999990407,0.001891185878776,0.0014211858797353,low,low,yes,same,False,False
0.9385700225830078,0.4857832491397857,0.4527867734432221,medium,high,no,higher,False,False
0.00044999999227,0.0834612026810646,0.08301120268879461,low,low,yes,same,False,False
0.0088499998673796,0.0076494282111525,0.0012005716562270997,low,low,yes,same,False,True
0.0015399999683722,0.0048026754520833,0.0032626754837111,low,low,yes,same,False,False
0.0371199995279312,0.0371121764183044,7.823109626797775e-06,low,low,yes,same,True,True
0.0014400000218302,0.0059019834734499,0.0044619834516197,low,low,yes,same,False,False
0.0294100008904933,0.0268459897488355,0.002564011141657798,low,low,yes,same,True,True
0.0005499999970197,0.0029064433183521,0.0023564433213324,low,low,yes,same,False,False
0.0002800000074785,0.0012916567502543,0.0010116567427758002,low,low,yes,same,False,False
0.0088499998673796,0.0205746609717607,0.011724661104381102,low,low,yes,same,False,False
0.0004400000034365,0.0242232885211706,0.0237832885177341,low,low,yes,same,False,False
0.2623200118541717,0.2140613794326782,0.0482586324214935,medium,medium,yes,same,False,False
0.0010600000387057,0.0010157232172787,4.427682142699998e-05,low,low,yes,same,True,True
0.0088499998673796,0.0034614456817507,0.0053885541856289,low,low,yes,same,False,False
0.1134399995207786,0.0117599023506045,0.1016800971701741,low,medium,no,higher,False,False
0.0015699999639764,0.0008592481026425,0.0007107518613339001,low,low,yes,same,False,False
0.0002099999983329,0.000889170449227,0.0006791704508941,low,low,yes,same,False,False
0.0013899999903514,0.0020000915974378,0.0006100916070864001,low,low,yes,same,False,False
0.0003900000010617,0.0020505485590547,0.0016605485579929999,low,low,yes,same,False,False
0.2072899937629699,0.276034414768219,0.0687444210052491,medium,medium,yes,same,False,False
0.0015300000086426,0.0003897151327691,0.0011402848758735,low,low,yes,same,False,False
0.0001199999969685,0.0014302165945991,0.0013102165976306,low,low,yes,same,False,False
0.0011500000255182,0.0029138748068362,0.0017638747813180002,low,low,yes,same,False,False
0.0305000003427267,0.0111182061955332,0.0193817941471935,low,low,yes,same,False,False
0.0001800000027287,0.0834612026810646,0.0832812026783359,low,low,yes,same,False,False
0.0088499998673796,0.0047286050394177,0.004121394827961899,low,low,yes,same,False,False
0.9256399869918824,0.9219583868980408,0.0036816000938416638,high,high,yes,same,True,True
0.0493599995970726,0.0401634499430656,0.009196549654007,low,low,yes,same,False,False
0.0010799999581649,0.1478468626737594,0.1467668627155945,medium,low,no,lower,False,False
0.0010799999581649,0.0008494458743371,0.00023055408382779996,low,low,yes,same,False,False
0.0003999999898951,0.0081871002912521,0.007787100301357,low,low,yes,same,False,False
0.0002600000007078,0.0290762688964605,0.028816268895752697,low,low,yes,same,False,False
0.0013899999903514,0.0080221146345138,0.006632114644162399,low,low,yes,same,False,False
0.0088499998673796,0.0705611929297447,0.06171119306236511,low,low,yes,same,False,False
0.760670006275177,0.502785325050354,0.257884681224823,medium,high,no,higher,False,False
0.0002200000017182,0.002259201137349,0.0020392011356308,low,low,yes,same,False,False
0.033560000360012,0.1125540360808372,0.0789940357208252,medium,low,no,lower,False,False
0.0004299999854993,0.0015698269708082,0.0011398269853089,low,low,yes,same,False,False
0.0003900000010617,0.0005684274365194,0.0001784274354577,low,low,yes,same,False,False
0.5020800232887268,0.0485652796924114,0.4535147435963154,low,medium,no,higher,False,False
0.0013299999991431,0.6684871912002563,0.6671571912011133,medium,low,no,lower,False,False
0.0394800007343292,0.0415812581777572,0.002101257443427998,low,low,yes,same,True,True
0.0008399999933317,0.0018026058096438,0.0009626058163121,low,low,yes,same,False,False
0.0094999996945261,0.0058124461211264,0.0036875535733996998,low,low,yes,same,False,False
0.0004100000078324,0.0025051496922969,0.0020951496844645,low,low,yes,same,False,False
0.0015000000130385,0.0015696887858211,6.96887727826001e-05,low,low,yes,same,True,True
0.0002200000017182,0.0021317533683031,0.0019117533665849,low,low,yes,same,False,False
0.0449200011789798,0.0914865955710411,0.046566594392061296,low,low,yes,same,False,False
0.0037700000684708,0.0093407742679119,0.0055707741994411005,low,low,yes,same,False,False
0.0362400002777576,0.0184266604483127,0.017813339829444903,low,low,yes,same,False,False
0.0040600001811981,0.0061739054508507,0.0021139052696526,low,low,yes,same,False,False
0.0016700000269338,0.0037873226683586,0.0021173226414248,low,low,yes,same,False,False
0.0001300000003539,0.0014059237437322,0.0012759237433783,low,low,yes,same,False,False
0.0002800000074785,0.0011596654076129,0.0008796654001344001,low,low,yes,same,False,False
0.0004299999854993,0.0023510921746492,0.0019210921891499,low,low,yes,same,False,False
0.8786500096321106,0.0199015513062477,0.8587484583258629,low,high,no,higher,False,False
0.944130003452301,0.9457487463951112,0.0016187429428101696,high,high,yes,same,True,True
